,Unnamed: 0,0
674,674,"RT @DOHgovph: Para sa matatag na pagsasama... Ako ay re-ResBakuna!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!

#…"
675,675,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
676,676,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
677,677,"RT @DOHgovph: Para sa matatag na pagsasama... Ako ay re-ResBakuna!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!

#…"
678,678,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

391,283. This was the number of jabs administered last July 15, 2021, a recor…"
679,679,"RT @ntfcovid19ph: LOOK: NTF Chief Implementer and Vaccine Czar Secretary Carlito Galvez Jr., expressed optimism that we will achieve popula…"
680,680,"Johnson &amp; Johnson 
Janssen Vaccines 
Single Dose
💪💪💪
 #COVID19Vaccines
#FullyVaccinated
#RESBAKUNA
#BIDABakunation… https://t.co/aFiH0Gejs4"
681,681,"Grabe ka makahappy and makaproud ang vaccination program diris El Salvador City ayyy 🥺💙 Paspas distribution, daghan… https://t.co/59BSNtYic3"
682,682,"RT @DOHgovph: Dahil may hypertension ako, ako ay re-RESBAKUNA para sa dagdag na proteksyon!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama ta…"
683,683,"RT @ShopeePH: Nagpabakuna na ba ang iyong mga kaibigan at kapamilya? 💉

Importanteng iparamdam natin sa kanila na mahal natin sila kaya gus…"
684,684,"LOOK: NTF Chief Implementer and Vaccine Czar Secretary Carlito Galvez Jr., expressed optimism that we will achieve… https://t.co/aU9kRD39sL"
685,685,"RT @ShopeePH: Nagpabakuna na ba ang iyong mga kaibigan at kapamilya? 💉

Importanteng iparamdam natin sa kanila na mahal natin sila kaya gus…"
686,686,"Nagpabakuna na ba ang iyong mga kaibigan at kapamilya? 💉

Importanteng iparamdam natin sa kanila na mahal natin sil… https://t.co/516UgcEtXD"
687,687,Malaki ang pasasalamat ni Surigao City Mayor Ernesto Matugas Jr. sa mga doktor mula sa pribadong ospital dahil sa p… https://t.co/5ptleIZT8j
688,688,"Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 202… https://t.co/IlHtojlA4Q"
689,689,"2nd Dose for the Davao City Hall of Justice tenants &amp; employees and IBP Davao City Chapter members.

IBP Davao City… https://t.co/2a8K4wmBPN"
690,690,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

391,283. This was the number of jabs administered last July 15, 2021, a recor…"
691,691,@Rufruf19 @anthrolaw @kannon_biraki @torment101 @3stanJake @TheVariantOne @stanrocreo @iamnotfernando @Ravemaster04 #Bakunado #Resbakuna
692,692,"RT @PNPBauko1: #RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!
#BIDASolusyon Plus sa COVID-19
#TeamPNP
#WeServeAndProt…"
693,693,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
694,694,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
695,695,"RT @DOHgovph: Para sa matatag na pagsasama... Ako ay re-ResBakuna!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!

#…"
696,696,"✅ Fully Vaccinated na tetah niyooooo!!! 💉

#Resbakuna
#CovidVaccine https://t.co/9X43yBiaH6"
697,697,@ntfcovid19ph This is why I really trust and will fight it out for this Admin. when it comes to the welfare of the… https://t.co/jrOiOuHyuV
698,698,Just got my first dose of Sputnik V. No pain at all. #ResBakuna #BakunaMakati #SputnikV #vaccine #COVID19 @ Makati… https://t.co/Az3055dkMn
699,699,"RT @DOHgovph: at mga bakuna kontra rito. Sa tulong ni KIRA, tayong mga #Homeliners naman ang tutulong sa ating kapwa!

#RESBAKUNA
#BIDASolu…"
700,700,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
701,701,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
702,702,May mobile vaccination team sa Surigao City  para sa mga gustong magpabakuna ngunit hindi makapunta sa vaccination… https://t.co/q5nQyapMXV
703,703,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
704,704,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
705,705,#ResBakuna #BakunaMakati #vaccine #Covid19 @ Makati Coliseum https://t.co/htXqA31Yjx
706,706,"TINGNAN: NOON vs NGAYON tuwing may family reunion.

#RESBAKUNA
#BIDABakuNation
#BIDAangMayDisiplina
#BIDASolusyon P… https://t.co/1V9yuN4AHs"
707,707,"RT @DENROfficial: DYK: 472,356 was the number of jabs administered last July 22, 2021, a record high in our national vaccination campaign!…"
708,708,"Bakuna Benefits : Best Deals, Perks and Promos for Vaccinated Foodies https://t.co/00oY4YgOYB #CheapEats #Foodie… https://t.co/ggmUlTKbhY"
709,709,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
710,710,Gaano karami ang target ng lokal na pamahalaan ng Surigao City na mabakunahan araw-araw? Basahin ang sagot ni Mayor… https://t.co/bxO1mAd7Ks
711,711,#Sinovaxxed #Resbakuna https://t.co/gJ9tEbaL0e
712,712,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
713,713,"RT @DOHgovph: Dahil may hypertension ako, ako ay re-RESBAKUNA para sa dagdag na proteksyon!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama ta…"
714,714,"RT @DOHgovph: at mga bakuna kontra rito. Sa tulong ni KIRA, tayong mga #Homeliners naman ang tutulong sa ating kapwa!

#RESBAKUNA
#BIDASolu…"
715,715,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
716,716,"at mga bakuna kontra rito. Sa tulong ni KIRA, tayong mga #Homeliners naman ang tutulong sa ating kapwa!

#RESBAKUNA… https://t.co/E3g2ljzlsW"
717,717,"RT @n4n4daim3: @choy_kapitan This deserves a 👍🏻 @erwanheussaff 
The Best vaccine is the Vaccine available 👊🏻🇵🇭
Sana lahat ng celebs ganito…"
718,718,"Finally we are fully vaccinated. 🙌🏼

#RESBAKUNA
#latepost @ Hoops Dome, Lapu-Lapu City https://t.co/r9p3JR45p4"
719,719,"RT @Navotas_City: NAVOBAKUNA | Sa tala ng ating City Health Office, 104,224 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang…"
720,720,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
721,721,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
722,722,"RT @DOHgovph: Para sa matatag na pagsasama... Ako ay re-ResBakuna!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!

#…"
723,723,"RT @PIADesk: Pinaalalahanan ni Pangulong Duterte ang mga ayaw na magpabakuna na nilalagay nila ang kanilang sarili, pamilya, at mga nakakas…"
724,724,First and only dose. A3. Wrong choice of shorts. #RESBAKUNA https://t.co/DB3GsAJvmW
725,725,"Pinaalalahanan ni Pangulong Duterte ang mga ayaw na magpabakuna na nilalagay nila ang kanilang sarili, pamilya, at… https://t.co/AJXCPSUspd"
726,726,"NAVOBAKUNA | Sa tala ng ating City Health Office, 104,224 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa… https://t.co/vcjxXjQfHt"
727,727,"RT @DOHgovph: Dahil may hypertension ako, ako ay re-RESBAKUNA para sa dagdag na proteksyon!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama ta…"
728,728,RT @ntfcovid19ph: WATCH: More than 500k doses of government-procured Pfizer-BioNTech anti-COVID vaccines arrived in the Philippines on Wedn…
729,729,RT @ntfcovid19ph: WATCH: Another batch of 1.5 million government-procured Sinovac anti-COVID vaccine doses arrived in the country on Thursd…
730,730,RT @ntfcovid19ph: WATCH: More than 500k doses of government-procured Pfizer-BioNTech anti-COVID vaccines arrived in the Philippines on Wedn…
731,731,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
732,732,"RT @DOHgovph: Dahil may hypertension ako, ako ay re-RESBAKUNA para sa dagdag na proteksyon!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama ta…"
733,733,"Road to herd immunity 👊
#Vaccinator
#RESBAKUNA https://t.co/PeFoftQPgk"
734,734,"#RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!
#BIDASolusyon Plus sa COVID-19
#TeamPNP… https://t.co/Hn7AO9Vw3r"
735,735,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
736,736,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
737,737,"RT @PackandCarryAll: @Teddybird Kudos @ntfcovid19ph and Gen Charlie Galvez 👍🙏👍

Salamat Duterte Administration 👊👊👊
#DutertePalakpak #Dutert…"
738,738,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
739,739,RT @ntfcovid19ph: WATCH: More than 500k doses of government-procured Pfizer-BioNTech anti-COVID vaccines arrived in the Philippines on Wedn…
740,740,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
741,741,After #Resbakuna ari nasad tas #NationalID. Book your appointments the soonest! https://t.co/kqZUU99mHC
742,742,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
743,743,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
744,744,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
745,745,RT @ntfcovid19ph: WATCH: Another batch of 1.5 million government-procured Sinovac anti-COVID vaccine doses arrived in the country on Thursd…
746,746,RT @ntfcovid19ph: WATCH: Another batch of 1.5 million government-procured Sinovac anti-COVID vaccine doses arrived in the country on Thursd…
747,747,RT @ntfcovid19ph: WATCH: Another batch of 1.5 million government-procured Sinovac anti-COVID vaccine doses arrived in the country on Thursd…
748,748,RT @ntfcovid19ph: WATCH: Another batch of 1.5 million government-procured Sinovac anti-COVID vaccine doses arrived in the country on Thursd…
749,749,WATCH: Another batch of 1.5 million government-procured Sinovac anti-COVID vaccine doses arrived in the country on… https://t.co/qtNkbEUXfk
750,750,"RT @PIADesk: LOOK: Second day of Philippine Information Agency employees getting their second dose of COVID-19 vaccine at NPO, Quezon City.…"
751,751,fully vaccinated 💪 #PfizerBiontech #RESBAKUNA https://t.co/p9IRB0z4A5
752,752,"Okay, it’s happening. 🤒🥴 Vaccine’s working. 😁

#RESBAKUNA"
753,753,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
754,754,Nagtutulungan ang LGUs at Healthcare workers sa pagpapalaganap ng kahalagahan at kaligtasan ng COVID-19 vaccine sa… https://t.co/XfBF3XsXfw
755,755,"RT @PIADesk: LOOK: With a total of 16,426,267 doses of vaccine administered, the Philippines ranks 25th out of 200 countries globally, 10th…"
756,756,"First and Last Dose! ✅ Yes, you read it right One Dose only for Johnson &amp; Johnson Janssen Vaccine. ✨ I AM FULLY VAC… https://t.co/ARFTzPmQ5T"
757,757,RT @ntfcovid19ph: WATCH: More than 500k doses of government-procured Pfizer-BioNTech anti-COVID vaccines arrived in the Philippines on Wedn…
758,758,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
759,759,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
760,760,RT @ntfcovid19ph: WATCH: More than 500k doses of government-procured Pfizer-BioNTech anti-COVID vaccines arrived in the Philippines on Wedn…
761,761,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
762,762,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
763,763,"RT @PIADesk: LOOK: With a total of 16,426,267 doses of vaccine administered, the Philippines ranks 25th out of 200 countries globally, 10th…"
764,764,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
765,765,"RT @PIADesk: LOOK: With a total of 16,426,267 doses of vaccine administered, the Philippines ranks 25th out of 200 countries globally, 10th…"
766,766,"RT @PIADesk: LOOK: With a total of 16,426,267 doses of vaccine administered, the Philippines ranks 25th out of 200 countries globally, 10th…"
767,767,"RT @PIADesk: LOOK: Second day of Philippine Information Agency employees getting their second dose of COVID-19 vaccine at NPO, Quezon City.…"
768,768,"RT @PIADesk: LOOK: Second day of Philippine Information Agency employees getting their second dose of COVID-19 vaccine at NPO, Quezon City.…"
769,769,RT @ntfcovid19ph: WATCH: More than 500k doses of government-procured Pfizer-BioNTech anti-COVID vaccines arrived in the Philippines on Wedn…
770,770,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
771,771,RT @ntfcovid19ph: WATCH: More than 500k doses of government-procured Pfizer-BioNTech anti-COVID vaccines arrived in the Philippines on Wedn…
772,772,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
773,773,"#Resbakuna 
#WeserveandProtect 
#PNPKakampiMo 
#ZCPS11StriveforExcellence https://t.co/ElFrENw6fd"
774,774,"#Resbakuna 
#WeserveandProtect 
#PNPKakampiMo 
#ZCPS11StriveforExcellence https://t.co/zAOcJdYHEn"
775,775,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
776,776,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
777,777,Vaccinated Salamat Johnson! #RESBAKUNA https://t.co/xYf5HYmUji
778,778,"RT @iamprincezha: Ka very good sng mga taga Bacolod! kamadu na gd gusto mag pa vaccine!! Good job! Bacolodnons! 🥳💪
#RESBAKUNA #GetVaccinate…"
779,779,"TIGNAN: Nasa 36,796 na ang nabakunahan sa Zambales.18,956 sa kanila ay tumanggap na ng second dose. 

#RESBAKUNA… https://t.co/NMfrS7muHo"
780,780,"RT @DOHgovph: Kahit may heart condition ako, kayang kaya pa rin labanan ang COVID-19!

Ako ay re-RESBAKUNA para sa dagdag na proteksyon!

#…"
781,781,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

391,283. This was the number of jabs administered last July 15, 2021, a recor…"
782,782,"I GOT SHOT!!!!💪💪💪

#alterNaga #resBakuna #firstDose"
783,783,"RT @DOHgovph: Para sa matatag na pagsasama... Ako ay re-ResBakuna!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!

#…"
784,784,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
785,785,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
786,786,"RT @DOHgovph: Para sa matatag na pagsasama... Ako ay re-ResBakuna!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!

#…"
787,787,"As of July 22, a total of 16,426,267 anti-COVID-19 shots have been administered. Of this number, 5,560,029 Filipino… https://t.co/bGgYfnll7E"
788,788,"1st dose done. ✔️

#resbakuna
#astra @ Vista Mall Dasmariñas, Cavite https://t.co/Iw21o3n2vr"
789,789,"Dahil may hypertension ako, ako ay re-RESBAKUNA para sa dagdag na proteksyon!

#RESBAKUNA, kasangga ng mga BIDA! Sa… https://t.co/pYiIOTuipX"
790,790,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
791,791,"Fully vaccinated! 💜 #resbakuna #COVIDlife #antiCOVID #Pfizer @ L.A. Village, Los Banos, Laguna https://t.co/PfJBv6tAAM"
792,792,"NAVOBAKUNA | Narito po ang listahan ng mga mababakunahan ng 2nd doses bukas: https://t.co/nJWhRfCk4P

Sa mga senior… https://t.co/ZGn4p7dVS2"
793,793,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
794,794,"Thank you Lord. 
Fully Vaxx!! #gotvaccinated #RESBAKUNA #Janssen
Thank you LGU Naga.. Thanks OVP @lenirobredo! ❤ https://t.co/tOdbE6Pn0a"
795,795,@chanjevi Yiee #ResBAKUNA enahhh! HAHAHAHA
796,796,"RT @KATHTropaOFC: Tita @Marissa1Soriano with KathNiel 💙

""Happy! Happy! Joy! Joy! 🥳🥰🤩""
🔗 https://t.co/DlXetEg3tP
@bernardokath @imdanielpad…"
797,797,#resbakuna https://t.co/im7J2L8wpM
798,798,"#RESBAKUNA July 23 Bulletin: The Cordillera Regional Vaccination Operations Center reports that as of July 22, ther… https://t.co/D7kNXTHDY4"
799,799,"RT @DOHgovph: Let’s realize a world protected from COVID-19!

472,356. This was the number of jabs administered last July 22, 2021, a recor…"
800,800,"RT @DOHgovph: Para sa matatag na pagsasama... Ako ay re-ResBakuna!

#RESBAKUNA, kasangga ng mga BIDA! Sama sama tayo sa #BIDABakunation!

#…"
